"lga","lga_ward","facilityName","facilityType","ownership","stateCode","lgaCode","facilityTypeCode","ownershipCode","facilityNoCode"
"SOMOLU","Igbari","Jon Dental Clinic","Primary","Private",24,19,1,2,"0001"
"SOMOLU","Igbari","Akoka PHC","Primary","Public",24,19,1,1,"0002"
"SOMOLU","Igbari","Adeolu Hospital","Primary","Private",24,19,1,2,"0003"
"SOMOLU","Igbari","Dolfak Clinic","Primary","Private",24,19,1,2,"0004"
"SOMOLU","Igbari","Fidelis Medical Centre","Secondary","Private",24,19,2,2,"0005"
"SOMOLU","Igbari","Jon-Ken Hospital","Secondary","Private",24,19,2,2,"0006"
"SOMOLU","Igbari","The Peak-Mark Clinic","Primary","Private",24,19,1,2,"0007"
"SOMOLU","Okesuna Alase","Bajulaiye Infant WC","Primary","Public",24,19,1,1,"0008"
"SOMOLU","Okesuna Alase","Santuary Hospital","Secondary","Private",24,19,2,2,"0009"
"SOMOLU","Ijebu Tedo","Wright PHC","Primary","Public",24,19,1,1,"0010"
"SOMOLU","Ijebu Tedo","Oworu Memorial Hospital Ltd","Secondary","Private",24,19,2,2,"0011"
"SOMOLU","Ijebu Tedo","Didero Medical Centre","Primary","Private",24,19,1,2,"0012"
"SOMOLU","Ijebu Tedo","Labinto Dental Clinic","Primary","Private",24,19,1,2,"0013"
"SOMOLU","Ijebu Tedo","Unique Eye Centre","Primary","Private",24,19,1,2,"0014"
"SOMOLU","Ijebu Tedo","Fem-Bis Dental Clinic","Primary","Private",24,19,1,2,"0015"
"SOMOLU","Ilaje","Ashogbon PHC","Primary","Public",24,19,1,1,"0016"
"SOMOLU","Ilaje","De-Pmax Maternity Centre","Primary","Private",24,19,1,2,"0017"
"SOMOLU","Ilaje","J-Shammah Clinic & Maternity Centre","Secondary","Private",24,19,2,2,"0018"
"SOMOLU","Ilaje","Mike-Bethel Clinic","Primary","Private",24,19,1,2,"0019"
"SOMOLU","Ilaje","Health Foundation Clinic","Primary","Private",24,19,1,2,"0020"
"SOMOLU","Ilaje","Booland Hospital","Secondary","Private",24,19,2,2,"0021"
"SOMOLU","Ilaje","Shalom Convalescent Health Centre","Primary","Private",24,19,1,2,"0022"
"SOMOLU","Ilaje","Broad Heal Hospital","Primary","Private",24,19,1,2,"0023"
"SOMOLU","Ilaje","Blessed Favour Maternity Home","Primary","Private",24,19,1,2,"0024"
"SOMOLU","Ayetoro Mafoluku","Mafowoku PHC","Primary","Public",24,19,1,1,"0025"
"SOMOLU","Owode Orile","CMS PHC","Primary","Public",24,19,1,1,"0026"
"SOMOLU","Owode Orile","Ladi-Lak Medical Centre","Secondary","Private",24,19,2,2,"0027"
"SOMOLU","Owode Orile","Remedy Maternity Centre","Primary","Private",24,19,1,2,"0028"
"SOMOLU","Owode Orile","Ladi-Lak Medical Centre(Annex)","Secondary","Private",24,19,2,2,"0029"
"SOMOLU","Igbobi Fadeyi","Tare's Clinic","Primary","Private",24,19,1,2,"0030"
"SOMOLU","Igbobi Fadeyi","Legus Specialist Home","Secondary","Private",24,19,2,2,"0031"
"SOMOLU","Igbobi Fadeyi","Gospel Maternity Home","primary","Private",24,19,1,2,"0032"
"SOMOLU","Igbobi Fadeyi","Igbobi Orthopeadic Hospital","Tertiary","Public",24,19,3,1,"0033"
"SOMOLU","Onipanu","General Hospital Somolu","Secondary","Public",24,19,2,1,"0034"
"SOMOLU","Onipanu","Binzao medical centre","Primary","Private",24,19,1,2,"0035"
"SOMOLU","Pedro Gbagada","Christiana Clinic","Primary","Private",24,19,1,2,"0036"
"SOMOLU","Pedro Gbagada","Medol Consultant Clinic","Primary","Private",24,19,1,2,"0037"
"SOMOLU","Pedro Gbagada","Tay Clinic","Primary","Private",24,19,1,2,"0038"
"SOMOLU","Pedro Gbagada","Rabboni Specialist Hospital","Primary","Private",24,19,1,2,"0039"
"SOMOLU","Pedro Gbagada","Baptist Medical Centre","Secondary","Private",24,19,2,2,"0040"
"SOMOLU","Pedro Gbagada","Hope Centre Clinic","Primary","Private",24,19,1,2,"0041"
"SOMOLU","Pedro Gbagada","We Care Hospital","Secondary","Private",24,19,2,2,"0042"
"SOMOLU","Pedro Gbagada","Mabadeje Specialist Clinic","Secondary","Private",24,19,2,2,"0043"
"SOMOLU","Pedro Gbagada","Osuntuyi Hospital","Primary","Private",24,19,1,2,"0044"
"SOMOLU","Pedro Gbagada","Obanle Aje Hospital","Primary","Private",24,19,1,2,"0045"
"SOMOLU","Pedro Gbagada","De Balm Hospital","Primary","Private",24,19,1,2,"0046"
"SOMOLU","Pedro Gbagada","Jaiyeola Hospital","Primary","Private",24,19,1,2,"0047"
"SOMOLU","Seriki","Theo-Lad Hospital","Secondary","Private",24,19,2,2,"0048"
"SOMOLU","Seriki","Felly Obi Maternity Home","Primary","Private",24,19,1,2,"0049"
"SOMOLU","Seriki","Jon-Crown Convalescent Centre","Primary","Private",24,19,1,2,"0050"
"SOMOLU","Seriki","Capes Hospital Ltd","Primary","Private",24,19,1,2,"0051"
"SOMOLU","Seriki","Taiwo Convalescent Home","Primary","Private",24,19,1,2,"0052"
"SOMOLU","Seriki","Adeeh-Davies Convalescent Home","Primary","Private",24,19,1,2,"0053"
"SOMOLU","Seriki","Mary Ade Specialist Clinic & Maternity Centre","Secondary","Private",24,19,2,2,"0054"
"SOMOLU","Seriki","New Ore-Ofe Nursing Home","Primary","Private",24,19,1,2,"0055"
"SOMOLU","Seriki","Oluwaseun King Maternity Home","Primary","Private",24,19,1,2,"0056"
"SOMOLU","Seriki","Adebola Convalescent Health Centre","Primary","Private",24,19,1,2,"0057"
"SOMOLU","Seriki","Yashua Maternity Home","Primary","Private",24,19,1,2,"0058"
"SOMOLU","Seriki","Akinbode Clinic","Primary","Private",24,19,1,2,"0059"
"SOMOLU","Ibowo Owotutu","Charis Medical Centre","Secondary","Private",24,19,2,2,"0060"
"SOMOLU","Ibowo Owotutu","Tender Convalescent & Maternity Home","Primary","Private",24,19,1,2,"0061"
"SOMOLU","Ibowo Owotutu","St Anthony Clinic","Primary","Private",24,19,1,2,"0062"
"SOMOLU","Ibowo Owotutu","Adesola Hospital","Primary","Private",24,19,1,2,"0063"
"SOMOLU","Apeleyin","R-Jolad Hospital","Primary","Private",24,19,1,2,"0064"
"SOMOLU","Apeleyin","Ken Dental Centre","Primary","Private",24,19,1,2,"0065"
"SOMOLU","Apeleyin","St Christopher Hospital","Secondary","Private",24,19,2,2,"0066"
"SOMOLU","Apeleyin","Dejumo Hospital","Secondary","Private",24,19,2,2,"0067"
"SOMOLU","Apeleyin","Sonedis Clinic","Primary","Private",24,19,1,2,"0068"
"SOMOLU","Apeleyin","Aledo Maternity Centre","Primary","Private",24,19,1,2,"0069"
"SOMOLU","Apeleyin","Tender-Care Medical Clinic","Primary","Private",24,19,1,2,"0070"
"SOMOLU","Akoka Anuoluwapo","Dr Francis Okogwu Medical Clinic","Primary","Private",24,19,1,2,"0071"
"SOMOLU","Akoka Anuoluwapo","New-Life Medical Centre","Secondary","Private",24,19,2,2,"0072"
"SOMOLU","Akoka Anuoluwapo","Santa Rafelis Medical Clinic","Primary","Private",24,19,1,2,"0073"
"SOMOLU","Akoka Anuoluwapo","Saint Sixtus","Primary","Private",24,19,1,2,"0074"
"SOMOLU","Akoka Anuoluwapo","Sam Davies Hospital","Secondary","Private",24,19,2,2,"0075"
"SOMOLU","Akoka Anuoluwapo","Sam-Davies Clinic","Primary","Private",24,19,1,2,"0076"
"SOMOLU","Bajulaiye","Solbi Continental Hospital","Secondary","Private",24,19,2,2,"0077"
"SOMOLU","Bajulaiye","Maranatha Medical Centre","Primary","Private",24,19,1,2,"0078"
"SOMOLU","Bajulaiye","Trustee Specialist Hospital","Primary","Private",24,19,1,2,"0079"
"SURULERE","Adeniran Ogunsanya","A-Model Specialist Hospital","Secondary","Private",24,20,2,2,"0001"
"SURULERE","Adeniran Ogunsanya","Chrionna Medical Centre","Secondary","Private",24,20,2,2,"0002"
"SURULERE","Adeniran Ogunsanya","Ekemode Memorial Hospital","Primary","Private",24,20,1,2,"0003"
"SURULERE","Adeniran Ogunsanya","Emabal Clinic","Primary","Private",24,20,1,2,"0004"
"SURULERE","Adeniran Ogunsanya","First Dominican Hospital","Primary","Private",24,20,1,2,"0005"
"SURULERE","Adeniran Ogunsanya","Jalupon Specialist Clinic","Primary","Private",24,20,1,2,"0006"
"SURULERE","Adeniran Ogunsanya","Parkland Specialist Hospital","Secondary","Private",24,20,2,2,"0007"
"SURULERE","Adeniran Ogunsanya","Smiley Optical Services","Primary","Private",24,20,1,2,"0008"
"SURULERE","Adeniran Ogunsanya","The Prime Hospital","Primary","Private",24,20,1,2,"0009"
"SURULERE","Adeniran Ogunsanya","First Dominican Hospital","Primary","Private",24,20,1,2,"0010"
"SURULERE","Adeniran Ogunsanya","Toki medical centre","Primary","Private",24,20,1,2,"0011"
"SURULERE","Agunbiade","A M Convalescent Home","Primary","Private",24,20,1,2,"0012"
"SURULERE","Agunbiade","Dan - Egerton Hospital","Secondary","Private",24,20,2,2,"0013"
"SURULERE","Agunbiade","Duntro Clinic","Primary","Private",24,20,1,2,"0014"
"SURULERE","Agunbiade","Fam-Med Clinic","Primary","Private",24,20,1,2,"0015"
"SURULERE","Agunbiade","Fesock Maternity Home","Primary","Private",24,20,1,2,"0016"
"SURULERE","Agunbiade","Firm Convalescent Home","Primary","Private",24,20,1,2,"0017"
"SURULERE","Agunbiade","Fountain Clinic","Primary","Private",24,20,1,2,"0018"
"SURULERE","Agunbiade","Olasunkanmi Clinic","Primary","Private",24,20,1,2,"0019"
"SURULERE","Agunbiade","Olukemi Hospital","Primary","Private",24,20,1,2,"0020"
"SURULERE","Agunbiade","Ore-Ofe Hospital","Primary","Private",24,20,1,2,"0021"
"SURULERE","Agunbiade","Temitope Maternity Home","Primary","Private",24,20,1,2,"0022"
"SURULERE","Agunbiade","Uwemedimo Hospital","Secondary","Private",24,20,2,2,"0023"
"SURULERE","Airways","Duro Oyedoyin HP","Primary","Public",24,20,1,1,"0024"
"SURULERE","Airways","Capstone Specialist Hospital","Secondary","Private",24,20,2,2,"0025"
"SURULERE","Airways","De-Olukemi Convalescent Home","Primary","Private",24,20,1,2,"0026"
"SURULERE","Airways","Nomegal Specialist Clinic","Secondary","Private",24,20,2,2,"0027"
"SURULERE","Airways","Tree Of Life Maternity Centre","Primary","Private",24,20,1,2,"0028"
"SURULERE","Akinhanmi/ Cole","Family Health Hospital","Primary","Private",24,20,1,2,"0029"
"SURULERE","Akinhanmi/ Cole","Good Tidings Hospital","Secondary","Private",24,20,2,2,"0030"
"SURULERE","Akinhanmi/ Cole","Ola-Iya Memorial Hospital","Primary","Private",24,20,1,2,"0031"
"SURULERE","Akinhanmi/ Cole","Rotfol Medical Centre","Secondary","Private",24,20,2,2,"0032"
"SURULERE","Akinhanmi/ Cole","Sojfol Eye Centre & Specialist Clinic","Primary","Private",24,20,1,2,"0033"
"SURULERE","Akinhanmi/ Cole","St Claire Specialist Clinic","Secondary","Private",24,20,2,2,"0034"
"SURULERE","Akinhanmi/ Cole","St Charles Hospital","Primary","Private",24,20,1,2,"0035"
"SURULERE","Akinhanmi/ Cole","Surgical Associates Clinic","Secondary","Private",24,20,2,2,"0036"
"SURULERE","Akinhanmi/ Cole","Tolulope maternity home","Primary","Private",24,20,1,2,"0037"
"SURULERE","Akinhanmi/ Cole","Tons Psychotheraphy Clinic","Primary","Private",24,20,1,2,"0038"
"SURULERE","Baale","First Faith Medical Centre","Secondary","Private",24,20,2,2,"0039"
"SURULERE","Baale","Healthvine Hospital","Secondary","Private",24,20,2,2,"0040"
"SURULERE","Baale","Olumayowa Nursing Home","Primary","Private",24,20,1,2,"0041"
"SURULERE","Baale","Omodunni Maternity Home","Primary","Private",24,20,1,2,"0042"
"SURULERE","Babatunde/ Ayilara","AB Specialist Hospital","Secondary","Private",24,20,2,2,"0043"
"SURULERE","Babatunde/ Ayilara","Akerele PHC","Primary","Public",24,20,1,1,"0044"
"SURULERE","Babatunde/ Ayilara","Ansar-Ud Deen Society Of Nigeria","Primary","Private",24,20,1,2,"0045"
"SURULERE","Babatunde/ Ayilara","Elohim Medical Centre","Primary","Private",24,20,1,2,"0046"
"SURULERE","Babatunde/ Ayilara","ENT Consulting Service","Secondary","Private",24,20,2,2,"0047"
"SURULERE","Babatunde/ Ayilara","Health Safe Clinic","Primary","Private",24,20,1,2,"0048"
"SURULERE","Babatunde/ Ayilara","Iwosan Dental Clinic","Primary","Private",24,20,1,2,"0049"
"SURULERE","Babatunde/ Ayilara","Jibolu Clinic","Primary","Private",24,20,1,2,"0050"
"SURULERE","Babatunde/ Ayilara","Kots Dental Clinic","Primary","Private",24,20,1,2,"0051"
"SURULERE","Babatunde/ Ayilara","Maritol Medical Centre","Secondary","Private",24,20,2,2,"0052"
"SURULERE","Babatunde/ Ayilara","Mount Sinai Hospital","Secondary","Private",24,20,2,2,"0053"
"SURULERE","Babatunde/ Ayilara","Providence Hospital","Secondary","Private",24,20,2,2,"0054"
"SURULERE","Babatunde/ Ayilara","RAO Specialist Hospital","Secondary","Private",24,20,2,2,"0055"
"SURULERE","Babatunde/ Ayilara","Remilekun Memorial Medical Clinic","Primary","Private",24,20,1,2,"0056"
"SURULERE","Babatunde/ Ayilara","Remista Specialist Dental Clinic","Secondary","Private",24,20,2,2,"0057"
"SURULERE","Babatunde/ Ayilara","Ropheka Convalescent Clinic","Primary","Private",24,20,1,2,"0058"
"SURULERE","Babatunde/ Ayilara","Salus Infirmorum Hospital","Secondary","Private",24,20,2,2,"0059"
"SURULERE","Babatunde/ Ayilara","Sikeoye Hope Clinic","Secondary","Private",24,20,2,2,"0060"
"SURULERE","Babatunde/ Ayilara","Smith Medical Centre","Secondary","Private",24,20,2,2,"0061"
"SURULERE","Babatunde/ Ayilara","Zolace Clinic","Secondary","Private",24,20,2,2,"0062"
"SURULERE","Coker","Adeb Hospital","Secondary","Private",24,20,2,2,"0063"
"SURULERE","Coker","Adif Medical Centre","Secondary","Private",24,20,2,2,"0064"
"SURULERE","Coker","Aire Dental Clinic","Primary","Private",24,20,1,2,"0065"
"SURULERE","Coker","Angel Hospital","Primary","Private",24,20,1,2,"0066"
"SURULERE","Coker","Bey Clinic","Primary","Private",24,20,1,2,"0067"
"SURULERE","Coker","Coker Village Specialist Hospital","Primary","Private",24,20,1,2,"0068"
"SURULERE","Coker","His Glory Hospital","Primary","Private",24,20,1,2,"0069"
"SURULERE","Coker","Ifelodun Nursing Home","Primary","Private",24,20,1,2,"0070"
"SURULERE","Coker","Oscar Clinic","Secondary","Private",24,20,2,2,"0071"
"SURULERE","Coker","Our Lady Lourders Catholic Church","Primary","Private",24,20,1,2,"0072"
"SURULERE","Coker","Peculiar hospital","Primary","Private",24,20,1,2,"0073"
"SURULERE","Coker","Samacs Clinic","Primary","Private",24,20,1,2,"0074"
"SURULERE","Gbaja/ Obele Odan","Divine Care Dental Clinic","Secondary","Private",24,20,2,2,"0075"
"SURULERE","Gbaja/ Obele Odan","Gbaja HC","Primary","Public",24,20,1,1,"0076"
"SURULERE","Gbaja/ Obele Odan","General Hospital, Surulere","Secondary","Public",24,20,2,1,"0077"
"SURULERE","Gbaja/ Obele Odan","Hatreg Clinic","Secondary","Private",24,20,2,2,"0078"
"SURULERE","Gbaja/ Obele Odan","Havana Specialist Hospital Ltd","Secondary","Private",24,20,2,2,"0079"
"SURULERE","Gbaja/ Obele Odan","Obele-Odan Clinic","Primary","Private",24,20,1,2,"0080"
"SURULERE","Gbaja/ Obele Odan","Optimal Specialist Hospital Ltd","Secondary","Private",24,20,2,2,"0081"
"SURULERE","Gbaja/ Obele Odan","Smiley Dental Clinic (Annex)","Secondary","Private",24,20,2,2,"0082"
"SURULERE","Gbaja/ Obele Odan","St Tropez Hospital","Secondary","Private",24,20,2,2,"0083"
"SURULERE","Iponri/ Eric Moore","Costain West Africa Plc Staff Clinic","Primary","Private",24,20,1,2,"0084"
"SURULERE","Iponri/ Eric Moore","Diamond Dental Clinic","Secondary","Private",24,20,2,2,"0085"
"SURULERE","Iponri/ Eric Moore","Green FountainMedical Services Limited","Primary","Private",24,20,1,2,"0086"
"SURULERE","Iponri/ Eric Moore","Jibolu Clinic(Annex)","Primary","Private",24,20,1,2,"0087"
"SURULERE","Iponri/ Eric Moore","Kemsol Nursing Home","Primary","Private",24,20,1,2,"0088"
"SURULERE","Iponri/ Eric Moore","Life Link Clinic","Secondary","Private",24,20,2,2,"0089"
"SURULERE","Iponri/ Eric Moore","Nigeria Ropes Clinic","Primary","Private",24,20,1,2,"0090"
"SURULERE","Iponri/ Eric Moore","Nigerian Breweries Ltd Clinic","Primary","Private",24,20,1,2,"0091"
"SURULERE","Irone","Anibech Nursing Home","Primary","Private",24,20,1,2,"0092"
"SURULERE","Irone","Bee - Hive Convalescent Home","Primary","Private",24,20,1,2,"0093"
"SURULERE","Irone","Femik Health Maternity Services","Primary","Private",24,20,1,2,"0094"
"SURULERE","Irone","Jacobson Nursing Home","Primary","Private",24,20,1,2,"0095"
"SURULERE","Irone","Mezonel Hospital","Secondary","Private",24,20,2,2,"0096"
"SURULERE","Irone","Oluyole Clinic","Primary","Private",24,20,1,2,"0097"
"SURULERE","Irone","Pat Thomas Specialist Clinic","Primary","Private",24,20,1,2,"0098"
"SURULERE","Irone","SS Simeon Galdinus Medical Centre","Primary","Private",24,20,1,2,"0099"
"SURULERE","Irone","Utibe-Abasi Hospital","Primary","Private",24,20,1,2,"0100"
"SURULERE","Jinadu/ Aiyetoro","Coker Aguda PHC","Primary","Public",24,20,1,1,"0101"
"SURULERE","Jinadu/ Aiyetoro","Crownwell Hospital","Primary","Private",24,20,1,2,"0102"
"SURULERE","Jinadu/ Aiyetoro","Omolabi Clinic","Primary","Private",24,20,1,2,"0103"
"SURULERE","Jinadu/ Aiyetoro","Our Lady of Fatima Cath Church Clinic","Primary","Private",24,20,1,2,"0104"
"SURULERE","Jinadu/ Aiyetoro","Spectrum Dental Surgery","Primary","Private",24,20,1,2,"0105"
"SURULERE","Jinadu/ Aiyetoro","St Mary's Specialist Centre","Secondary","Private",24,20,2,2,"0106"
"SURULERE","Jinadu/ Aiyetoro","The Comforter Hospital","Primary","Private",24,20,1,2,"0107"
"SURULERE","Mosafejo/ Ojuelegba","ESOCS Church Clinic","Primary","Private",24,20,1,2,"0108"
"SURULERE","Mosafejo/ Ojuelegba","Oluwani Sikmo Clinic","Primary","Private",24,20,1,2,"0109"
"SURULERE","Mosafejo/ Ojuelegba","St Valentine Hospital","Primary","Private",24,20,1,2,"0110"
"SURULERE","Mosafejo/ Ojuelegba","Tunrayo Hospital","Secondary","Private",24,20,2,2,"0111"
"SURULERE","Mosafejo/ Ojuelegba","Unity Hospital(Annex)","Secondary","Private",24,20,2,2,"0112"
"SURULERE","Muniru Baruwa","Anjorin PHC","Primary","Public",24,20,1,1,"0113"
"SURULERE","Muniru Baruwa","Fogas Clinics","Primary","Private",24,20,1,2,"0114"
"SURULERE","Muniru Baruwa","Frank Clinic","Primary","Private",24,20,1,2,"0115"
"SURULERE","Muniru Baruwa","Good Faith Clinic(Annex)","Secondary","Private",24,20,2,2,"0116"
"SURULERE","Muniru Baruwa","Lindabel Medical Centre Ltd","Secondary","Private",24,20,2,2,"0117"
"SURULERE","Muniru Baruwa","Moria Hospital","Primary","Private",24,20,1,2,"0118"
"SURULERE","Muniru Baruwa","Omotajo Medical Clinic","Primary","Private",24,20,1,2,"0119"
"SURULERE","Muniru Baruwa","O &S Hospital","Primary","Private",24,20,1,2,"0120"
"SURULERE","Muniru Baruwa","Raheem Memorial Clinic","Secondary","Private",24,20,2,2,"0121"
"SURULERE","Muniru Baruwa","Regent Clinic","Primary","Private",24,20,1,2,"0122"
"SURULERE","Muniru Baruwa","Risquat Finnih Medical Centre","Primary","Private",24,20,1,2,"0123"
"SURULERE","Muniru Baruwa","Royal Medical Clinic","Primary","Private",24,20,1,2,"0124"
"SURULERE","Muniru Baruwa","Royal Pinnacle Clinic","Primary","Private",24,20,1,2,"0125"
"SURULERE","Muniru Baruwa","SS Mulumba & David Catholic Church","Primary","Private",24,20,1,2,"0126"
"SURULERE","Muniru Baruwa","The New Sam Medicare Clinic","Secondary","Private",24,20,2,2,"0127"
"SURULERE","Nuru Oniwo","Aguda Hospital","Secondary","Private",24,20,2,2,"0128"
"SURULERE","Nuru Oniwo","Celon Dental Clinic","Primary","Private",24,20,1,2,"0129"
"SURULERE","Nuru Oniwo","Derry Hospital","Secondary","Private",24,20,2,2,"0130"
"SURULERE","Nuru Oniwo","Divine Gift Medical Clinic","Primary","Private",24,20,1,2,"0131"
"SURULERE","Nuru Oniwo","Fajip Hospital (Annex)","Secondary","Private",24,20,2,2,"0132"
"SURULERE","Nuru Oniwo","Hamaab Clinic","Primary","Private",24,20,1,2,"0133"
"SURULERE","Nuru Oniwo","Ladkem Eye Hospital","Primary","Private",24,20,1,2,"0134"
"SURULERE","Nuru Oniwo","Ladkem Eye Hospital","Primary","Private",24,20,1,2,"0135"
"SURULERE","Nuru Oniwo","Olivet Clinic","Primary","Private",24,20,1,2,"0136"
"SURULERE","Nuru Oniwo","Standard Clinic","Primary","Private",24,20,1,2,"0137"
"SURULERE","Nuru Oniwo","Surulere Medical & Dental Clinic","Secondary","Private",24,20,2,2,"0138"
"SURULERE","Nuru Oniwo","Tim - Shalom Hospital","Primary","Private",24,20,1,2,"0139"
"SURULERE","Nuru Oniwo","Tolida Clinic","Primary","Private",24,20,1,2,"0140"
"SURULERE","Obele Oniwala","Lord West Medical Hospital","Primary","Private",24,20,1,2,"0141"
"SURULERE","Obele Oniwala","Rapha Dental clinic","Primary","Private",24,20,1,2,"0142"
"SURULERE","Obele Oniwala","Topaz Hospital","Secondary","Private",24,20,2,2,"0143"
"SURULERE","Odoolowu","Elohim Clinic","Primary","Private",24,20,1,2,"0144"
"SURULERE","Odoolowu","Primus Hospital","Secondary","Private",24,20,2,2,"0145"
"SURULERE","Odoolowu","Terry Comfort Clinic","Primary","Private",24,20,1,2,"0146"
"SURULERE","Ogunsami/ Karounmi","Able God Hospital","Primary","Private",24,20,1,2,"0147"
"SURULERE","Ogunsami/ Karounmi","Ayo Classical Health Care Centre","Primary","Private",24,20,1,2,"0148"
"SURULERE","Ogunsami/ Karounmi","Bimtom Hospital","Secondary","Private",24,20,2,2,"0149"
"SURULERE","Ogunsami/ Karounmi","Caring Trust Medical Clinic","Primary","Private",24,20,1,2,"0150"
"SURULERE","Ogunsami/ Karounmi","Dan - Egerton Hospital","Secondary","Private",24,20,2,2,"0151"
"SURULERE","Ogunsami/ Karounmi","Ejire PHC","Primary","Public",24,20,1,1,"0152"
"SURULERE","Ogunsami/ Karounmi","Family Clinic","Primary","Private",24,20,1,2,"0153"
"SURULERE","Ogunsami/ Karounmi","First Cross Clinic","Primary","Private",24,20,1,2,"0154"
"SURULERE","Ogunsami/ Karounmi","Funto Hospital","Secondary","Private",24,20,2,2,"0155"
"SURULERE","Osho","Etop-Obong Maternity Home","Primary","Private",24,20,1,2,"0156"
"SURULERE","Osho","First Faith Medical Centre (ANNEX)","Secondary","Private",24,20,2,2,"0157"
"SURULERE","Osho","Hero Medical Centre","Secondary","Private",24,20,2,2,"0158"
"SURULERE","Osho","Hero Medical Centre (ANNEX)","Primary","Private",24,20,1,2,"0159"
"SURULERE","Osho","His Mercy Hospital","Primary","Private",24,20,1,2,"0160"
"SURULERE","Osho","Hope Field Clinic","Secondary","Private",24,20,2,2,"0161"
"SURULERE","Osho","Orile PHC","Primary","Public",24,20,1,1,"0162"
"SURULERE","Osho","Somadex Nursing Home","Primary","Private",24,20,1,2,"0163"
"SURULERE","Ramoni","Newday Specialist Hospital","Secondary","Private",24,20,2,2,"0164"
"SURULERE","Ramoni","Star Clinic","Primary","Private",24,20,1,2,"0165"
"SURULERE","Ramoni","T J Dennis Hospital","Secondary","Private",24,20,2,2,"0166"
